"rank","id","sharedMeaningId","label","definition","POS","japaneseTranslation","canonicalLine","dialogLineId","id","wordId","wordHeadId","wordRootId","wordInstanceId","wordUsageCount","headUsageCount","rootUsageCount","instanceUsageCount","headPick","rootPick","created","modified"
566,2127,969,FAR,not close in space ,adverb,遠い,How far is it?,,3670,2127,127,406356,294691,0,575,254,399,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
567,48943,24385,SCIENCE,the study of the natural world,noun,科学,I began to study science.,,79199,48943,814,415159,48455,0,1234,420,573,0,1,2023-05-22 11:51:46.000,2024-06-27 13:47:00.000
568,67443,34964,SEARCH,using a computer to find information,noun,検索,Your report will help us improve the quality of our search results.,,108136,67443,1176,156020,92461,0,549,141,195,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
568,50805,25253,SEARCH,the act of looking for a person or thing,noun,捜索,The search for victims continues.,,83052,50805,1176,415236,121004,0,549,136,149,1,1,2023-05-22 11:51:46.000,2024-06-25 02:07:42.000
568,4605,1974,SEARCH,the act of looking for something or someone,verb,探す,A dog can search for people who are lost or hurt.,,7924,4605,1176,419395,325242,0,549,161,65,0,1,2023-05-22 11:51:46.000,2023-05-22 11:54:09.000
569,45956,22986,CLEAR,to remove from an area or place,verb,片付ける,"""Can I clear your plate?""",,73036,45956,353,402990,114774,0,854,71,53,0,1,2023-05-22 11:51:46.000,2023-05-22 11:54:07.000
569,46312,23149,CLEAR,certain or sure,adjective,明瞭な、はっきりした,There was no clear winner.,,73776,46312,353,402997,53653,0,854,256,367,1,1,2023-05-22 11:51:46.000,2024-07-05 13:06:54.000
569,44786,22477,CLEAR,"easy to see, hear or understand",adjective,明白な,"Now, let me be clear.",,70655,44786,353,402998,133957,0,854,96,109,0,1,2023-05-22 11:51:46.000,2024-07-05 15:31:38.000
570,39842,19924,DEAL,an agreement or arrangement,noun,取引,"Then, do we have a deal?",,62015,39842,699,404352,97114,0,514,432,489,1,1,2023-05-22 11:51:46.000,2024-07-01 12:57:18.000
571,40613,20350,BALL,"a round object used in a game, sport or as a toy",noun,球,The ball broke the window.,,63243,40613,622,401364,313752,0,512,426,546,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
572,19769,8912,DIFFERENCE,distinction,noun,違い,What was the difference?,,31810,19769,305,404769,41221,0,452,419,398,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
573,7389,2840,FEATURE,to include as an important part,verb,〜を特徴とする,Many of the structures are built on stilts and they feature huge sloped roofs.,,11807,7389,1284,428601,333322,0,436,169,29,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
573,51172,25433,FEATURE,an important part of something,noun,特徴,"Well, that feature certainly sounds appealing.",,83749,51172,1284,406451,91220,0,436,241,121,0,0,2023-05-22 11:51:46.000,2024-06-10 13:11:23.000
574,14319,6152,SAFETY,free from danger,noun,安全,Concerned about crime and safety...,,23079,14319,905,414976,77967,0,1121,399,478,0,1,2023-05-22 11:51:46.000,2024-07-02 15:02:07.000
575,47726,23818,LEG,the body part used for standing,noun,脚,He put a gauze bandage on his leg.,,76555,47726,584,409631,137163,0,480,437,207,0,0,2023-05-22 11:51:46.000,2024-06-18 00:56:04.000
576,19103,8490,ECONOMY,a country's system of production and consumption,noun,経済,﻿GDP is an important gauge of the overall health of an economy.,,30879,19103,685,405467,68063,0,996,429,453,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
577,11852,4943,PRESENTATION,a talk that gives information,noun,発表,I'm working on a presentation.,,18673,11852,780,208741,43572,0,682,440,411,1,1,2023-05-22 11:51:46.000,2024-07-05 15:31:27.000
578,61393,31207,BREAKFAST,the first meal in the morning,noun,朝食,We'll check with you again after breakfast.,,100022,61393,618,402072,50464,0,367,366,493,1,1,2023-05-22 11:51:46.000,2024-07-08 05:12:56.000
579,10806,4432,DISCOVER,to find for the first time,verb,発見する,Don't be afraid to discover.,,16957,10806,848,404902,43821,0,597,417,193,0,0,2023-05-22 11:51:46.000,2024-06-27 13:46:59.000
580,29211,14218,ORGANIZATION,a company or club,noun,組織,﻿What do you know about this organization?,,44817,29211,1454,411767,133286,0,760,422,363,1,1,2023-05-22 11:51:46.000,2024-07-08 09:46:30.000
581,45392,22748,ITEM,a single thing,noun,商品 、項目、種目、,This item is usually $2.50.,,71902,45392,890,409160,145871,0,412,407,141,0,0,2023-05-22 11:51:46.000,2024-06-13 13:57:13.000
582,46095,23042,UNIQUE,unlike anyone or anything else,adjective,独特の、他に存在しない、唯一無二の,I think everybody has their sort of unique characteristics.,,73326,46095,1488,418124,46390,0,466,407,522,1,1,2023-05-22 11:51:46.000,2024-07-08 06:56:56.000
583,49304,24553,MEMORY,the ability to remember things,noun,記憶,"So, they weren't etched into your memory.",,79909,49304,815,410492,138169,0,592,260,281,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
583,47324,23641,MEMORY,something remembered from the past,noun,思い出、記憶,This is perhaps the most important memory I have collected.,,75766,47324,815,410494,47404,0,592,167,95,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
584,48156,24002,VOICE,the sound made when people talk,noun,声,She had a beautiful voice.,,77461,48156,281,418554,54603,0,555,332,407,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
584,48729,24277,VOICE,an attitude or opinion,noun,意見、表明,"I encourage you to silence, not to silence that inner voice.",,78731,48729,281,197184,24355,0,555,84,65,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
585,46207,23099,STUFF,different things,noun,物,"I mean, not much has changed, but this is new stuff to learn.",,73555,46207,872,173733,44339,0,585,420,586,1,1,2023-05-22 11:51:46.000,2024-06-04 13:15:43.000
586,68488,35558,DOOR,an object used to leave a room,noun,戸、扉,There is a lock on the door.,,109589,68488,193,405152,57526,0,596,435,544,1,1,2023-05-22 11:51:46.000,2024-07-02 15:02:02.000
587,70905,36920,BAG,a soft container for carrying things,noun,カバン,Can you help carry the bag?,,113296,70905,461,401334,31194,0,464,402,385,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
588,51427,25526,CAMPAIGN,a series of actions done to achieve a goal,noun,運動,"They started a public campaign that says, ""A walking helmet is a good helmet.""",,84312,51427,683,402396,29702,0,487,435,456,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
589,47372,23663,ENTIRE,complete or full,adjective,全体の,We sometimes see the entire city of Ottawa covered with snow.,,75860,47372,805,405784,47200,0,502,402,546,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
590,29448,14340,DECADE,a period of ten years,noun,"10年","In the next decade, China believes it can match Europe...",,45221,29448,727,404371,175857,0,388,381,203,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
591,23354,11076,RISE,to move to a higher rank or position,verb,昇進する,...and even boost their ability to rise into leadership roles.,,36444,23354,51203,419336,322076,0,74,40,33,0,1,2023-05-22 11:51:46.000,2023-05-22 11:54:09.000
591,27452,13226,RISE,become higher,verb,上昇する,"As temperatures rise and snow melts,...",,42232,27452,725,150234,355153,0,360,349,112,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
591,24654,11769,RISE,to come into existence,verb,立ち上がる,,,38296,24654,51207,150245,253042,0,5,5,4,1,1,2023-05-22 11:51:46.000,2023-05-22 11:54:32.000
592,49691,24746,ECONOMIC,"relating to trade, business and industry",adjective,経済的な,The two sides have agreed to further boost their economic ties.,,80736,49691,685,405459,88977,0,996,406,488,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
593,22050,10309,CARRY,to hold,verb,運ぶ、持ち運ぶ,He always helps me carry heavy things.,,34789,22050,298,402519,140395,0,572,356,248,1,1,2023-05-22 11:51:46.000,2024-07-03 23:36:12.000
593,34043,16893,CARRY,to have with you,verb,運ぶ,"I always had to carry my dictionary with me,...",,52069,34043,298,402521,328411,0,572,57,22,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
594,47858,23873,FESTIVAL,a gathering to celebrate something,noun,祭り,Eid is a festival for all Muslims and it is collective happiness.,,76806,47858,2819,406494,291396,0,464,138,134,0,1,2023-05-22 11:51:46.000,2024-05-14 14:45:00.000
594,47860,23874,FESTIVAL,a set of special events and performances,noun,祭り、祭典 、祝祭,The curtain rises over the 64th Cannes Film Festival and the stars emerge.,,76810,47860,2819,66241,5913,0,464,234,318,1,1,2023-05-22 11:51:46.000,2024-07-02 15:01:39.000
595,26920,12966,ACT,to perform a certain function or role,verb,演技する,"Someday, I hope I can act in a play.",,41461,26920,29748,400172,304605,0,1035,129,23,0,0,2023-05-22 11:51:46.000,2024-05-09 14:52:52.000
595,48449,24145,ACT,something that a person does,noun,行為,I hanged it simply because I knew it was an evil act!,,78075,48449,29748,400170,43999,0,1035,105,87,0,1,2023-05-22 11:51:46.000,2024-06-10 13:09:49.000
595,46548,23275,ACT,to do something,verb,行う,It's time for our leaders to act.,,74316,46548,29748,400171,42750,0,1035,163,203,0,1,2023-05-22 11:51:46.000,2024-07-02 13:52:11.000
596,49883,24827,COMPLETELY,to a total degree,adverb,完全に、完璧に,"And by the time they get to Washington, they've lost it completely.",,81208,49883,995,36758,284582,0,889,406,511,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
597,73032,38184,SOCIAL,relating to society,adjective,社会の,It also causes some social problems.,,116170,73032,175,416025,130625,0,431,133,149,0,1,2023-05-22 11:51:46.000,2023-05-22 11:54:09.000
597,44029,22123,SOCIAL,related to meeting people and enjoying yourself,adjective,社会的,Elephants are social animals.,,69236,44029,175,416027,130576,0,431,267,395,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
598,48484,24161,SON,someone's male child,noun,息子,His son is sick.,,78157,48484,294,416108,42942,0,408,406,409,1,1,2023-05-22 11:51:46.000,2024-06-27 05:13:48.000
599,4421,1882,MISS,to fail to see or do something,verb,逃す,Did I miss anything?,,7643,4421,788,410681,115816,0,533,236,126,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
599,15996,6960,MISS,to feel sad because someone is not there,verb,いなくて寂しく思う,I'm going to miss you.,,25823,15996,29959,410677,150022,0,161,161,205,1,1,2023-05-22 11:51:46.000,2024-05-21 09:58:33.000
600,41541,20839,PHRASE,group of words,noun,句,Put a comma here after the phrase.,,64758,41541,2095,412519,94475,0,433,127,132,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
600,35941,17834,PHRASE,a common expression or saying,noun,成句,"It's the old arms control phrase, ""Trust, but verify.""",,55470,35941,2095,412521,94400,0,433,298,19,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
601,47356,23653,SIMPLY,only or just,adverb,単に,There is simply no other way.,,75823,47356,746,415763,131403,0,1089,403,532,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
602,35318,17523,ACTION,something that a person has done or will do,noun,行動、実行,It turns thoughts into action.,,54397,35318,29748,400178,55008,0,1035,392,311,1,1,2023-05-22 11:51:46.000,2024-05-24 12:28:14.000
603,48785,24304,ANNOUNCE,to tell something officially,verb,発表する,The time came to announce the winner.,,78841,48785,1273,400639,119184,0,527,402,95,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
604,13786,5861,PATIENT,a person receiving medical care,adjective,患者,The doctor will do a house visit to check on his patient.,,22264,13786,651,412265,52765,0,418,380,177,0,0,2023-05-22 11:51:46.000,2024-07-07 11:38:43.000
605,48911,24369,TRADITIONAL,based on old customs or beliefs,adjective,伝統的な,We should cherish and protect our traditional culture.,,79107,48911,1303,417653,64736,0,862,380,512,1,1,2023-05-22 11:51:46.000,2024-07-04 01:16:36.000
606,45669,22864,HOLIDAY,a special day of celebration,noun,祝(祭)日,Thank God it isn't a bank holiday!,,72406,45669,630,429219,105562,0,409,378,353,1,1,2023-05-22 11:51:46.000,2024-06-27 11:51:22.000
607,42257,21192,MANAGER,a person in charge of a project or department,noun,管理者,"Hi, I'm Shailesh, product manager at Google.",,66227,42257,842,316168,54545,0,897,408,338,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
608,44874,22526,ABILITY,the power to do something,noun,能力,"We also use ""can"" to describe ability.",,70834,44874,224,400018,56190,0,1913,390,414,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
609,46664,23337,SIZE,how big or small something is,noun,大きさ,Look at the size of the trees.,,74513,46664,499,415817,323852,0,412,372,439,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
610,55984,28138,TOOTH,the part of the mouth used for biting,noun,歯,"She pulled and pulled, but the tooth did not come out.",,92099,55984,632,417559,187003,0,426,408,106,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
611,31942,15710,CAPITAL,the city where the government is,noun,首都,So the idea is to move the center of government to the new capital in Kalimantan.,,48900,31942,906,402449,41707,0,471,403,474,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
612,5003,2134,AFFECT,to cause to change,verb,影響を与える,These hormones affect your mood and actions.,,8622,5003,852,400330,65314,0,390,386,195,1,1,2023-05-22 11:51:46.000,2024-05-02 13:38:31.000
613,62781,31992,HOSPITAL,a place where sick people get treatment,noun,病院,Is this your first visit to this hospital?,,102074,62781,422,408235,126562,0,411,381,363,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
614,50918,25316,EXPENSIVE,having a high price,adjective,値段が高い,I think hotels in Canada are a bit expensive.,,83267,50918,367,406113,42070,0,397,375,474,1,1,2023-05-22 11:51:46.000,2024-05-31 13:35:35.000
615,5229,2201,BUSY,having a lot of things to do,adjective,忙しい,"Hey Mary, are you busy Saturday night?",,8993,5229,471,402273,40807,0,498,387,478,1,1,2023-05-22 11:51:46.000,2024-07-04 15:24:02.000
616,287,162,BED,a thing where someone sleeps,noun,ベッド,She made her bed.,,379,287,29776,401541,110892,0,422,401,474,1,1,2023-05-22 11:51:46.000,2024-07-07 11:38:44.000
617,13393,5631,SALE,things sold during a period of time,noun,売上高,The sale of cereals in the store increased during the pandemic.,,21653,13393,1162,415000,306882,0,619,384,3,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
618,66438,34333,LIST,a series of items written in order,noun,一覧表,They're on this list.,,106801,66438,744,409837,63944,0,484,386,446,1,1,2023-05-22 11:51:46.000,2024-07-07 10:21:16.000
619,51221,25453,POSITION,a person's level in a place,noun,地位,My previous experience makes me ideal for this position.,,83869,51221,51335,412920,64042,0,294,146,161,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
619,41753,20946,POSITION,the place,noun,配置、位置,Get your people into position.,,65183,41753,316,412917,293131,0,195,123,129,1,1,2023-05-22 11:51:46.000,2023-05-22 11:54:08.000
619,96311,53450,POSITION,a state or situation,noun,立場,To solidify our position with West Shore Tech.,,146847,96311,51335,134953,67912,0,294,52,51,0,1,2023-05-22 11:51:46.000,2024-06-03 12:34:29.000
619,97690,54425,POSITION,a job,noun,職,Why did the last person leave this position?,,148804,97690,51335,134936,139401,0,294,75,67,0,1,2023-05-22 11:51:46.000,2023-05-22 11:53:57.000
620,45743,22896,CERTAIN,referring to something,adjective,ある(一定の),"And as a citizen of the world, you have certain responsibilities.",,72558,45743,655,402663,47101,0,902,361,501,0,1,2023-05-22 11:51:46.000,2024-07-08 08:35:45.000
621,16671,7217,COMMON,not unusual,adjective,一般的な、一般の,Another common mistake people make is not doing their homework.,,27268,16671,716,403295,50541,0,587,381,518,1,1,2023-05-22 11:51:46.000,2024-07-02 15:02:01.000
622,23347,11073,LIKELY,expected to happen or probably true,adverb,可能性が高い、ありそうな,They'll likely find them in the swamp.,,36431,23347,674,409788,65671,0,475,368,1032,1,1,2023-05-22 11:51:46.000,2024-06-10 13:11:21.000
623,67138,34773,LAUNCH,to begin a thing that takes much work,verb,立ち上げる,I see you're going to help us launch our new database.,,107723,67138,1500,99846,91587,0,360,153,88,0,1,2023-05-22 11:51:46.000,2023-05-22 11:53:52.000
623,37485,18631,LAUNCH,to send something into the air,verb,打ち上げる,...we need to launch at least 20 satellites.,,58072,37485,36321,409528,133823,0,89,89,32,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
623,39888,19949,LAUNCH,to start or offer something new,verb,起こす、立ち上げる,"Seventeen years ago, Larry Page teamed up with Sergey Brin to launch Google.",,62091,39888,1500,409525,295911,0,360,149,20,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
624,44290,22266,RELATIONSHIP,the way people behave toward one another,noun,関係,Focus on keeping a good relationship...,,69670,44290,915,414216,90249,0,750,139,27,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
